date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Red_cards_home,Red_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Offsides_home,Offsides_away,Fouls_home,Fouls_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Yellow_cards_home,Yellow_cards_away,Free_kicks_home,Free_kicks_away,Throw_ins_home,Throw_ins_away,Big_chances_home,Big_chances_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Headed_goals_home,Headed_goals_away
03.05.2025,02:45,Torino,Venezia,1:1,https://www.flashscore.co.uk/match/football/zNzNQS8N/#/match-summary,2.13,0.66,55%,45%,19.0,7.0,4.0,3.0,5.0,1.0,"82%,(355/433)","75%,(273/363)",,,9.0,3.0,6.0,1.0,2.0,2.0,7.0,18.0,2.0,3.0,1.0,0.0,18.0,7.0,20.0,16.0,1.0,2.0,11.0,7.0,8.0,0.0,0.0,0.0,30.0,16.0,"70%,(83/119)","48%,(34/71)","25%,(6/24)","29%,(2/7)","93%,(13/14)","61%,(11/18)",25.0,36.0,7.0,5.0,1.39,1.01,0.0,0.0,"53%,(31/59)","34%,(18/53)",1.17,0.33,65.0,44.0,1.0,0.0,0.0,0.0,1.01,1.39,-0.07,0.39,,
04.05.2025,00:00,Lecce,Napoli,0:1,https://www.flashscore.co.uk/match/football/MJAmCTgU/#/match-summary,0.31,0.58,45%,55%,9.0,8.0,1.0,2.0,5.0,2.0,"86%,(331/385)","89%,(440/496)",,,6.0,3.0,2.0,3.0,2.0,2.0,11.0,4.0,1.0,1.0,2.0,0.0,4.0,11.0,22.0,20.0,0.0,1.0,3.0,6.0,6.0,2.0,1.0,0.0,10.0,16.0,"76%,(87/114)","65%,(63/97)","24%,(5/21)","13%,(1/8)","54%,(7/13)","50%,(7/14)",24.0,22.0,3.0,10.0,0.04,0.41,0.0,0.0,"56%,(30/54)","59%,(34/58)",0.39,0.28,36.0,35.0,1.0,0.0,0.0,0.0,0.41,0.04,-0.59,0.04,,
26.05.2025,02:45,Udinese,Fiorentina,2:3,https://www.flashscore.co.uk/match/football/MTsBvkYb/#/match-summary,1.52,2.97,35%,65%,12.0,25.0,3.0,11.0,2.0,8.0,"78%,(236/303)","89%,(489/549)",1.0,0.0,2.0,3.0,7.0,11.0,0.0,3.0,15.0,6.0,8.0,1.0,3.0,2.0,6.0,15.0,17.0,10.0,1.0,5.0,8.0,20.0,4.0,5.0,0.0,0.0,17.0,35.0,"58%,(45/77)","83%,(138/167)","46%,(6/13)","22%,(6/27)","55%,(6/11)","43%,(6/14)",37.0,17.0,6.0,8.0,1.34,2.84,0.0,1.0,"44%,(23/52)","58%,(28/48)",0.7,1.45,38.0,53.0,0.0,0.0,0.0,0.0,2.84,1.34,-0.16,-0.66,,
19.08.2024,00:30,Bologna,Udinese,1:1,https://www.flashscore.co.uk/match/football/4xHh663n/#/match-summary,3.11,0.89,74%,26%,22.0,4.0,7.0,2.0,7.0,5.0,"87%,(459/526)","67%,(119/177)",,,7.0,0.0,8.0,2.0,0.0,1.0,15.0,13.0,1.0,6.0,0.0,4.0,18.0,19.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.04.2025,00:30,Verona,Parma,0:0,https://www.flashscore.co.uk/match/football/hnk4D3GG/#/match-summary,0.42,0.53,42%,58%,6.0,10.0,0.0,1.0,5.0,5.0,"76%,(258/340)","86%,(411/477)",,,4.0,6.0,2.0,3.0,2.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,9.0,11.0,21.0,23.0,2.0,0.0,5.0,5.0,1.0,5.0,1.0,0.0,14.0,22.0,"57%,(62/109)","70%,(76/108)","17%,(3/18)","27%,(4/15)","67%,(10/15)","40%,(4/10)",24.0,23.0,7.0,2.0,0.0,0.2,0.0,3.0,"37%,(22/60)","49%,(22/45)",0.25,0.84,48.0,39.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,
03.11.2024,03:45,Monza,AC Milan,0:1,https://www.flashscore.co.uk/match/football/Gpn0zjke/#/match-summary,1.13,2.52,43%,57%,12.0,18.0,2.0,7.0,3.0,5.0,"80%,(308/385)","86%,(426/496)",,,7.0,6.0,3.0,5.0,2.0,1.0,18.0,15.0,6.0,2.0,2.0,1.0,15.0,18.0,9.0,15.0,,,,,,,,,,,,,,,,,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,
09.03.2025,22:00,Napoli,Fiorentina,2:1,https://www.flashscore.co.uk/match/football/IBP7i1x0/#/match-summary,2.88,1.14,49%,51%,19.0,7.0,11.0,2.0,4.0,4.0,"86%,(417/485)","84%,(430/512)",,,4.0,4.0,4.0,1.0,0.0,1.0,10.0,5.0,1.0,9.0,1.0,2.0,5.0,10.0,19.0,20.0,5.0,2.0,14.0,4.0,5.0,3.0,1.0,0.0,28.0,16.0,"72%,(96/133)","72%,(71/98)","18%,(3/17)","25%,(3/12)","63%,(10/16)","71%,(5/7)",23.0,22.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,
04.11.2024,01:00,Verona,AS Roma,3:2,https://www.flashscore.co.uk/match/football/WvkEqfS8/#/match-summary,1.16,1.85,34%,66%,7.0,14.0,3.0,3.0,2.0,2.0,"68%,(217/320)","80%,(504/627)",1.0,0.0,2.0,6.0,2.0,5.0,1.0,7.0,16.0,11.0,1.0,0.0,2.0,2.0,11.0,16.0,11.0,21.0,,,,,,,,,,,,,,,,,,,10.0,8.0,,,,,,,,,,,,,,,,,,,,
28.10.2024,03:45,Fiorentina,AS Roma,5:1,https://www.flashscore.co.uk/match/football/fB59P6ff/#/match-summary,3.8,0.65,38%,62%,21.0,14.0,10.0,5.0,6.0,2.0,"89%,(304/343)","92%,(503/547)",0.0,1.0,8.0,1.0,3.0,8.0,2.0,2.0,13.0,11.0,4.0,5.0,2.0,5.0,11.0,13.0,5.0,10.0,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,
26.08.2024,02:45,AS Roma,Empoli,1:2,https://www.flashscore.co.uk/match/football/UilLdutJ/#/match-summary,2.98,2.87,73%,27%,26.0,14.0,7.0,4.0,8.0,5.0,"89%,(547/614)","75%,(172/229)",,,10.0,6.0,9.0,4.0,0.0,0.0,10.0,11.0,2.0,6.0,0.0,3.0,12.0,10.0,37.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.02.2025,19:30,Juventus,Empoli,4:1,https://www.flashscore.co.uk/match/football/t0ciuOTg/#/match-summary,1.56,0.7,56%,44%,23.0,10.0,8.0,3.0,8.0,6.0,"80%,(303/381)","71%,(217/305)",0.0,1.0,7.0,3.0,8.0,4.0,0.0,1.0,14.0,13.0,2.0,4.0,0.0,3.0,13.0,14.0,24.0,26.0,2.0,1.0,14.0,5.0,9.0,5.0,0.0,0.0,28.0,12.0,"64%,(68/107)","53%,(35/66)","40%,(10/25)","17%,(2/12)","78%,(18/23)","57%,(12/21)",18.0,23.0,3.0,8.0,,,,,,,,,,,,,,,,,,,0.0,1.0
14.12.2024,22:00,Cagliari,Atalanta,0:1,https://www.flashscore.co.uk/match/football/jLD1ObEj/#/match-summary,1.1,1.67,43%,57%,12.0,12.0,8.0,2.0,2.0,5.0,"79%,(309/393)","85%,(435/511)",,,2.0,8.0,2.0,2.0,1.0,4.0,16.0,10.0,1.0,8.0,3.0,3.0,10.0,16.0,23.0,16.0,4.0,4.0,9.0,10.0,3.0,2.0,0.0,1.0,19.0,27.0,"63%,(73/115)","74%,(92/124)","24%,(5/21)","31%,(5/16)","53%,(10/19)","60%,(12/20)",15.0,30.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,
02.09.2024,02:45,Udinese,Como,1:0,https://www.flashscore.co.uk/match/football/6ZvTGnLc/#/match-summary,0.63,1.99,44%,56%,10.0,21.0,3.0,4.0,4.0,6.0,"82%,(350/427)","83%,(446/535)",,,5.0,10.0,2.0,7.0,2.0,1.0,16.0,9.0,4.0,2.0,3.0,0.0,10.0,19.0,15.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.12.2024,01:30,Inter,Parma,3:1,https://www.flashscore.co.uk/match/football/xxKvWkGa/#/match-summary,2.31,0.24,56%,44%,18.0,5.0,5.0,2.0,10.0,1.0,"87%,(442/506)","84%,(333/396)",,,7.0,3.0,6.0,0.0,4.0,2.0,8.0,3.0,1.0,2.0,1.0,1.0,3.0,8.0,13.0,9.0,6.0,0.0,15.0,3.0,3.0,1.0,1.0,0.0,31.0,6.0,"75%,(94/125)","67%,(56/84)","25%,(5/20)","33%,(1/3)","56%,(10/18)","90%,(9/10)",5.0,21.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
21.09.2024,02:45,Verona,Torino,2:3,https://www.flashscore.co.uk/match/football/44gmVcc5/#/match-summary,0.95,2.59,30%,70%,8.0,16.0,2.0,3.0,5.0,6.0,"73%,(229/314)","90%,(673/749)",1.0,0.0,4.0,6.0,2.0,7.0,0.0,3.0,10.0,8.0,0.0,0.0,3.0,1.0,9.0,11.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.09.2024,21:00,Como,Verona,3:2,https://www.flashscore.co.uk/match/football/h8tCfEQG/#/match-summary,2.43,1.11,72%,28%,24.0,6.0,11.0,3.0,9.0,1.0,"89%,(510/573)","72%,(167/232)",0.0,1.0,7.0,2.0,6.0,1.0,2.0,1.0,10.0,19.0,1.0,8.0,2.0,5.0,22.0,12.0,24.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.03.2025,00:00,Inter,Udinese,2:1,https://www.flashscore.co.uk/match/football/lErDBsoT/#/match-summary,1.52,0.74,60%,40%,13.0,11.0,3.0,4.0,2.0,4.0,"87%,(472/543)","85%,(298/352)",,,6.0,2.0,4.0,5.0,2.0,0.0,8.0,14.0,3.0,1.0,2.0,0.0,14.0,8.0,20.0,11.0,4.0,3.0,10.0,8.0,3.0,3.0,1.0,0.0,34.0,12.0,"78%,(101/130)","68%,(50/74)","29%,(2/7)","29%,(5/17)","64%,(9/14)","40%,(2/5)",23.0,24.0,5.0,5.0,0.63,1.67,1.0,0.0,"39%,(16/41)","49%,(19/39)",1.51,0.29,48.0,34.0,0.0,1.0,0.0,0.0,1.67,0.63,0.67,-1.37,,
15.12.2024,03:45,Juventus,Venezia,2:2,https://www.flashscore.co.uk/match/football/bqAcrK5M/#/match-summary,1.4,0.59,69%,31%,12.0,8.0,4.0,2.0,7.0,4.0,"91%,(619/681)","84%,(256/305)",,,6.0,2.0,2.0,4.0,2.0,0.0,9.0,8.0,0.0,2.0,1.0,3.0,8.0,9.0,25.0,8.0,2.0,1.0,9.0,6.0,3.0,2.0,0.0,1.0,28.0,13.0,"81%,(146/180)","67%,(43/64)","17%,(3/18)","30%,(3/10)","50%,(3/6)","75%,(9/12)",12.0,20.0,4.0,7.0,,,,,,,,,,,,,,,,,,,0.0,2.0
16.02.2025,01:00,Lazio,Napoli,2:2,https://www.flashscore.co.uk/match/football/EssukEF8/#/match-summary,0.63,0.35,52%,48%,12.0,6.0,5.0,3.0,7.0,1.0,"89%,(408/461)","87%,(368/423)",,,6.0,1.0,1.0,2.0,1.0,1.0,9.0,19.0,1.0,3.0,2.0,2.0,19.0,9.0,15.0,15.0,1.0,1.0,6.0,3.0,6.0,2.0,0.0,0.0,18.0,16.0,"78%,(74/95)","75%,(51/68)","13%,(3/23)","30%,(3/10)","89%,(8/9)","56%,(10/18)",10.0,26.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,
23.12.2024,01:00,Atalanta,Empoli,3:2,https://www.flashscore.co.uk/match/football/jeUAkyDk/#/match-summary,1.38,1.31,65%,35%,16.0,7.0,7.0,3.0,6.0,3.0,"88%,(504/574)","76%,(240/316)",,,6.0,2.0,3.0,2.0,1.0,1.0,11.0,15.0,1.0,4.0,1.0,1.0,15.0,11.0,23.0,16.0,3.0,2.0,14.0,4.0,2.0,3.0,2.0,0.0,25.0,13.0,"80%,(126/157)","60%,(53/89)","30%,(9/30)","14%,(1/7)","67%,(8/12)","48%,(10/21)",9.0,31.0,4.0,2.0,,,,,,,,,,,,,,,,,,,1.0,0.0
31.10.2024,01:30,Venezia,Udinese,3:2,https://www.flashscore.co.uk/match/football/0b5fTYsS/#/match-summary,2.39,0.86,57%,43%,18.0,15.0,7.0,5.0,2.0,6.0,"82%,(382/464)","77%,(262/339)",0.0,1.0,5.0,8.0,6.0,2.0,3.0,0.0,9.0,13.0,3.0,4.0,3.0,4.0,13.0,9.0,25.0,18.0,,,,,,,,,,,,,,,,,,,9.0,6.0,,,,,,,,,,,,,,,,,,,,
18.08.2024,00:30,Genoa,Inter,2:2,https://www.flashscore.co.uk/match/football/O2Fteteo/#/match-summary,2.18,1.74,32%,68%,10.0,14.0,6.0,9.0,1.0,4.0,"75%,(173/230)","88%,(430/488)",,,4.0,3.0,0.0,2.0,0.0,6.0,15.0,14.0,7.0,4.0,1.0,2.0,22.0,17.0,12.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.10.2024,21:00,Udinese,Lecce,1:0,https://www.flashscore.co.uk/match/football/WUqjkmPH/#/match-summary,1.16,0.26,56%,44%,13.0,9.0,4.0,3.0,5.0,0.0,"76%,(350/459)","73%,(272/371)",,,5.0,5.0,4.0,1.0,0.0,3.0,12.0,16.0,3.0,3.0,2.0,2.0,22.0,14.0,18.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2025,03:45,Juventus,Verona,2:0,https://www.flashscore.co.uk/match/football/d49FQXXq/#/match-summary,1.85,0.28,76%,24%,27.0,5.0,9.0,2.0,6.0,0.0,"89%,(594/671)","65%,(139/213)",,,10.0,1.0,8.0,2.0,1.0,3.0,14.0,8.0,2.0,7.0,1.0,0.0,8.0,14.0,20.0,18.0,2.0,0.0,18.0,3.0,9.0,2.0,0.0,0.0,55.0,7.0,"83%,(205/247)","40%,(20/50)","23%,(7/31)","17%,(1/6)","67%,(6/9)","87%,(13/15)",8.0,42.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,
30.03.2025,21:00,Fiorentina,Atalanta,1:0,https://www.flashscore.co.uk/match/football/KYjdFPo4/#/match-summary,1.56,1.22,45%,55%,12.0,9.0,4.0,0.0,2.0,4.0,"79%,(309/392)","78%,(361/463)",,,7.0,3.0,1.0,6.0,2.0,2.0,7.0,16.0,0.0,3.0,0.0,3.0,16.0,7.0,12.0,23.0,4.0,1.0,7.0,6.0,5.0,3.0,1.0,0.0,11.0,27.0,"53%,(40/76)","61%,(85/139)","0%,(0/8)","38%,(6/16)","60%,(9/15)","64%,(7/11)",29.0,19.0,13.0,5.0,1.4,0.0,2.0,1.0,"42%,(25/60)","35%,(15/43)",0.57,1.79,49.0,32.0,0.0,1.0,0.0,1.0,0.0,1.4,0.0,0.4,,
31.10.2024,03:45,Atalanta,Monza,2:0,https://www.flashscore.co.uk/match/football/Y96v2dqT/#/match-summary,1.15,0.11,53%,47%,16.0,4.0,6.0,3.0,5.0,1.0,"86%,(451/524)","82%,(382/466)",,,3.0,1.0,7.0,0.0,0.0,1.0,14.0,11.0,3.0,4.0,2.0,3.0,11.0,14.0,21.0,26.0,,,,,,,,,,,,,,,,,,,9.0,13.0,,,,,,,,,,,,,,,,,,,,
14.09.2024,21:00,Como,Bologna,2:2,https://www.flashscore.co.uk/match/football/n7VN5MCd/#/match-summary,1.31,1.74,44%,56%,14.0,14.0,4.0,4.0,4.0,3.0,"82%,(304/371)","85%,(399/469)",,,6.0,5.0,4.0,5.0,2.0,4.0,17.0,12.0,2.0,2.0,2.0,1.0,18.0,22.0,18.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.12.2024,03:45,Atalanta,AC Milan,2:1,https://www.flashscore.co.uk/match/football/dIb5Hj16/#/match-summary,2.09,0.62,52%,48%,17.0,6.0,8.0,2.0,7.0,0.0,"88%,(431/488)","88%,(420/478)",,,4.0,3.0,5.0,1.0,0.0,2.0,14.0,13.0,1.0,6.0,2.0,0.0,13.0,14.0,17.0,10.0,4.0,1.0,14.0,5.0,3.0,1.0,0.0,0.0,27.0,10.0,"82%,(154/187)","73%,(60/82)","18%,(4/22)","0%,(0/3)","55%,(6/11)","73%,(8/11)",4.0,20.0,10.0,7.0,,,,,,,,,,,,,,,,,,,2.0,0.0
22.09.2024,21:00,Monza,Bologna,1:2,https://www.flashscore.co.uk/match/football/pOEMqcCb/#/match-summary,0.65,0.85,42%,58%,6.0,15.0,3.0,8.0,2.0,2.0,"80%,(312/390)","86%,(467/544)",,,3.0,3.0,0.0,4.0,1.0,1.0,20.0,16.0,6.0,2.0,3.0,2.0,17.0,23.0,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.11.2024,22:00,Fiorentina,Verona,3:1,https://www.flashscore.co.uk/match/football/hU52hOAt/#/match-summary,1.96,0.49,61%,39%,11.0,8.0,6.0,2.0,8.0,3.0,"84%,(347/415)","72%,(192/268)",,,4.0,3.0,1.0,3.0,6.0,3.0,1.0,19.0,1.0,3.0,1.0,2.0,19.0,1.0,31.0,13.0,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,,,,,,,,,,,,,,,,,
01.10.2024,02:45,Parma,Cagliari,2:3,https://www.flashscore.co.uk/match/football/vuXo7iAM/#/match-summary,1.92,1.36,61%,39%,18.0,12.0,4.0,4.0,5.0,3.0,"85%,(482/567)","76%,(266/350)",,,10.0,7.0,4.0,1.0,1.0,4.0,10.0,16.0,1.0,2.0,3.0,2.0,22.0,12.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.05.2025,02:45,Juventus,Udinese,2:0,https://www.flashscore.co.uk/match/football/rR8t8HcK/#/match-summary,1.63,0.34,64%,36%,24.0,7.0,7.0,2.0,12.0,3.0,"88%,(412/470)","78%,(204/263)",,,11.0,3.0,6.0,2.0,1.0,1.0,9.0,13.0,2.0,5.0,0.0,3.0,13.0,9.0,21.0,29.0,5.0,0.0,17.0,4.0,7.0,3.0,2.0,0.0,45.0,10.0,"77%,(126/163)","61%,(43/71)","30%,(7/23)","8%,(1/13)","75%,(9/12)","57%,(8/14)",29.0,40.0,13.0,6.0,2.89,0.09,0.0,0.0,"53%,(24/45)","28%,(13/47)",1.05,0.18,45.0,39.0,0.0,0.0,0.0,1.0,0.09,2.89,0.09,0.89,,
08.12.2024,19:30,Fiorentina,Cagliari,1:0,https://www.flashscore.co.uk/match/football/UVdDFUVI/#/match-summary,0.29,0.81,49%,51%,8.0,8.0,3.0,1.0,6.0,4.0,"79%,(340/429)","83%,(361/436)",,,3.0,3.0,2.0,4.0,1.0,3.0,9.0,20.0,1.0,2.0,3.0,2.0,20.0,9.0,22.0,19.0,0.0,1.0,4.0,7.0,4.0,1.0,0.0,0.0,24.0,17.0,"58%,(57/98)","59%,(48/82)","25%,(4/16)","30%,(7/23)","47%,(7/15)","53%,(8/15)",23.0,24.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,
28.12.2024,22:00,Parma,Monza,2:1,https://www.flashscore.co.uk/match/football/6P5xV3Wb/#/match-summary,1.44,1.97,44%,56%,9.0,10.0,3.0,4.0,4.0,6.0,"77%,(254/329)","82%,(334/407)",0.0,1.0,1.0,6.0,5.0,0.0,0.0,5.0,16.0,21.0,3.0,1.0,3.0,7.0,21.0,16.0,12.0,17.0,1.0,5.0,6.0,9.0,3.0,1.0,0.0,0.0,21.0,22.0,"57%,(62/109)","66%,(67/101)","38%,(3/8)","16%,(4/25)","43%,(3/7)","53%,(8/15)",22.0,15.0,7.0,7.0,,,,,,,,,,,,,,,,,,,1.0,0.0
25.08.2024,02:45,Inter,Lecce,2:0,https://www.flashscore.co.uk/match/football/AsIP75lK/#/match-summary,2.14,0.38,61%,39%,11.0,10.0,3.0,4.0,10.0,6.0,"81%,(522/645)","82%,(317/385)",,,5.0,4.0,3.0,2.0,4.0,0.0,9.0,12.0,4.0,1.0,0.0,2.0,13.0,14.0,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.05.2025,02:45,Torino,AS Roma,0:2,https://www.flashscore.co.uk/match/football/tKZ2tB3n/#/match-summary,0.43,1.93,46%,54%,11.0,15.0,4.0,5.0,2.0,1.0,"89%,(373/418)","90%,(450/502)",,,3.0,8.0,4.0,2.0,3.0,1.0,15.0,11.0,3.0,4.0,1.0,1.0,11.0,15.0,15.0,16.0,0.0,5.0,5.0,11.0,6.0,4.0,0.0,2.0,18.0,24.0,"84%,(113/135)","82%,(109/133)","24%,(5/21)","36%,(4/11)","57%,(8/14)","89%,(8/9)",11.0,19.0,1.0,2.0,0.25,2.04,0.0,2.0,"54%,(13/24)","63%,(43/68)",0.43,0.65,37.0,36.0,0.0,2.0,0.0,0.0,2.04,0.25,0.04,0.25,0.0,1.0
03.03.2025,01:00,AS Roma,Como,2:1,https://www.flashscore.co.uk/match/football/nknRrXgS/#/match-summary,1.34,1.16,48%,52%,11.0,10.0,4.0,3.0,1.0,2.0,"86%,(444/514)","86%,(477/553)",0.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,6.0,18.0,2.0,2.0,2.0,7.0,18.0,6.0,16.0,15.0,2.0,3.0,8.0,8.0,3.0,2.0,0.0,1.0,26.0,16.0,"72%,(72/100)","70%,(64/92)","38%,(3/8)","20%,(2/10)","39%,(7/18)","53%,(9/17)",13.0,21.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,
11.03.2025,03:45,Lazio,Udinese,1:1,https://www.flashscore.co.uk/match/football/jc9RBVNE/#/match-summary,0.84,1.31,49%,51%,10.0,15.0,5.0,4.0,4.0,9.0,"87%,(385/441)","86%,(388/453)",,,1.0,6.0,4.0,5.0,1.0,2.0,9.0,11.0,3.0,4.0,2.0,4.0,11.0,9.0,13.0,20.0,1.0,1.0,7.0,10.0,3.0,5.0,0.0,0.0,24.0,25.0,"75%,(83/111)","67%,(60/90)","29%,(5/17)","20%,(4/20)","45%,(5/11)","55%,(6/11)",22.0,20.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,
24.04.2025,00:30,Parma,Juventus,1:0,https://www.flashscore.co.uk/match/football/xhM2CHWF/#/match-summary,0.6,0.85,34%,66%,6.0,16.0,3.0,2.0,4.0,9.0,"77%,(212/276)","87%,(452/522)",,,2.0,6.0,1.0,8.0,1.0,3.0,9.0,10.0,2.0,2.0,2.0,3.0,10.0,9.0,9.0,24.0,1.0,0.0,4.0,10.0,2.0,6.0,0.0,0.0,8.0,39.0,"46%,(31/67)","79%,(155/195)","27%,(3/11)","16%,(6/37)","64%,(14/22)","85%,(11/13)",38.0,20.0,9.0,2.0,0.49,0.39,0.0,1.0,"47%,(27/57)","60%,(25/42)",0.46,1.04,52.0,50.0,0.0,0.0,0.0,0.0,0.39,0.49,0.39,-0.51,1.0,0.0
24.11.2024,22:00,Torino,Monza,1:1,https://www.flashscore.co.uk/match/football/M3xASehA/#/match-summary,1.04,0.91,54%,46%,12.0,9.0,5.0,6.0,7.0,3.0,"84%,(407/485)","81%,(329/408)",,,2.0,3.0,5.0,0.0,2.0,0.0,17.0,13.0,5.0,4.0,1.0,2.0,13.0,17.0,13.0,14.0,3.0,2.0,9.0,7.0,3.0,2.0,0.0,0.0,15.0,13.0,"70%,(82/117)","59%,(48/82)","22%,(5/23)","40%,(6/15)","75%,(9/12)","57%,(8/14)",9.0,24.0,6.0,9.0,,,,,,,,,,,,,,,,,,,1.0,1.0
18.08.2024,02:45,AC Milan,Torino,2:2,https://www.flashscore.co.uk/match/football/0lGMiS5j/#/match-summary,2.05,1.58,56%,44%,20.0,6.0,6.0,3.0,9.0,2.0,"86%,(451/522)","79%,(357/451)",,,8.0,1.0,6.0,2.0,2.0,1.0,10.0,7.0,1.0,4.0,3.0,4.0,7.0,14.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.04.2025,21:00,Inter,AS Roma,0:1,https://www.flashscore.co.uk/match/football/4MUOHC8e/#/match-summary,1.11,1.85,70%,30%,17.0,19.0,2.0,7.0,4.0,3.0,"89%,(547/612)","77%,(212/274)",,,15.0,8.0,0.0,4.0,2.0,0.0,11.0,9.0,6.0,2.0,1.0,2.0,9.0,11.0,20.0,12.0,1.0,5.0,11.0,14.0,6.0,5.0,0.0,0.0,38.0,24.0,"81%,(145/180)","71%,(54/76)","36%,(12/33)","70%,(7/10)","64%,(7/11)","64%,(14/22)",7.0,32.0,6.0,5.0,0.11,0.79,0.0,0.0,"73%,(27/37)","31%,(15/48)",1.93,1.18,43.0,51.0,0.0,0.0,0.0,0.0,0.79,0.11,-0.21,0.11,,
19.01.2025,01:00,Juventus,AC Milan,2:0,https://www.flashscore.co.uk/match/football/WjFE8VyI/#/match-summary,1.03,0.95,60%,40%,15.0,13.0,6.0,3.0,5.0,5.0,"91%,(509/557)","85%,(311/367)",,,7.0,5.0,2.0,5.0,1.0,1.0,19.0,11.0,3.0,4.0,0.0,2.0,11.0,19.0,16.0,9.0,2.0,2.0,10.0,9.0,5.0,4.0,0.0,0.0,19.0,27.0,"84%,(131/156)","74%,(50/68)","22%,(4/18)","42%,(5/12)","43%,(6/14)","63%,(12/19)",8.0,21.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,
16.09.2024,02:45,Monza,Inter,1:1,https://www.flashscore.co.uk/match/football/Esk5Iad2/#/match-summary,0.43,1.89,40%,60%,5.0,16.0,2.0,2.0,1.0,8.0,"85%,(338/398)","83%,(529/637)",,,2.0,10.0,1.0,4.0,1.0,2.0,11.0,19.0,1.0,1.0,1.0,2.0,23.0,14.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2025,02:45,Inter,Verona,1:0,https://www.flashscore.co.uk/match/football/Eg7uEkPH/#/match-summary,1.35,0.3,69%,31%,9.0,6.0,2.0,1.0,4.0,3.0,"91%,(655/717)","81%,(250/310)",,,4.0,2.0,3.0,3.0,1.0,0.0,6.0,11.0,1.0,1.0,1.0,3.0,11.0,6.0,22.0,15.0,2.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,26.0,9.0,"82%,(114/139)","68%,(52/77)","18%,(2/11)","14%,(2/14)","25%,(2/8)","100%,(6/6)",21.0,14.0,4.0,5.0,0.84,0.17,1.0,0.0,"61%,(25/41)","48%,(24/50)",0.78,0.15,33.0,24.0,1.0,0.0,0.0,0.0,0.17,0.84,0.12,-0.16,,
